word_a	word_b	rhyme
sterk	kvinne-verk	1
hei	jeg	1
bue	stue	1
bil	tvil	1
himmel	forårshimmel	1
parat	natt	1
bil	fargespill	1
knapp	trapp	1
jordbærhei	korpeskrik	1
lærde	geberde	1
fjed	ned	1
klagerøst	trøst	1
menneskeferd	sverd	1
solnedgang	tang	1
havet	begravet	1
sommernatt	blomsterskatt	1
vuggemei	vei	1
vill	harpespill	1
flammemunn	hjertegrunn	1
strid	bit	1
solgangsild	ørkenild	1
fest	best	1
elvebunn	morgenstund	1
dem	hvem	1
dukkehus	tankesus	1
lyne	trynet	1
hede	frede	1
hule	Thule	1
nå	vrå	1
buer	skuer	1
seierskrans	fans	1
sokneskare	klare	1
dunster	stiv	1
knyr	bestyr	1
blomsterflor	gror	1
geled	sved	1
nuet	truet	1
kviste	riste	1
filisterkaste	faste	1
program	ham	1
Staupersund	barnemunn	1
rar	kar	1
strenge	sprenge	1
barneskare	fare	1
rammer	kammer	1
til	mild	1
tvinger	finger	1
sprang	tvang	1
fiolin	grind	1
helligånd	blond	1
butikk	forgikk	1
sardin	fin	1
tanke	redningsplanke	1
fornøden	gløden	1
skride	stride	1
ros	los	1
ferjemannshyre	Dyre	1
sjele	hedningesjele	1
skinner	romerinner	1
kammer	flammer	1
av	kongestav	1
strekk	frekk	1
musikk	klikk	1
månegull	smilehull	1
arbeidshvil	til	1
gry	by	1
halen	kirkedalen	1
dør	kjør	1
pynt	Gynt	1
morgenstund	pund	1
sølvsardin	drømmespinn	1
tilkjenne	blende	1
strandblomststjerner	kjerner	1
flitter	splitter	1
deg	ek	1
forklare	klare	1
Knut	krutt	1
fingerhatt	verdensstat	1
midnattsstund	funn	1
slått	kott	1
betrygge	himmelbrygge	1
ganger	slanger	1
arbeidervin	eventyr-sinn	1
isbrekulden	mulden	1
lagt	guddomsmakt	1
produkt	bukt	1
heien	Oskoreien	1
spott	fått	1
glans	Hans	1
klippegrunn	stund	1
till	bølgespill	1
himmelluer	skuer	1
Kal	pastoral	1
deg	aftenvei	1
revet	strevet	1
slått	drømmeslott	1
øy	drøy	1
forklaret	faret	1
klør	brudeslør	1
ingengang	Rolland	1
grei	deg	1
lokomotiv	driv	1
slekt	dekt	1
forstemt	klokkeklemt	1
fjerne	verne	1
deg	lik	1
mesterverker	minnesmerker	1
marmorflater	flater	1
ordet	evighetsordet	1
honning	dronning	1
kirkeveg	meg	1
higen	skabningsstigen	1
litt	lidt	1
solnedgang	merkestang	1
aftenvei	meg	1
stavn	favn	1
inn	søndenvind	1
broderkjede	frede	1
siv	kiv	1
dekk	skrekk	1
varmen	Harmen	1
hede	brede	1
ravneunger	lunger	1
utrolig	rolig	1
kåret	såret	1
bjørkekvist	sist	1
legg	måkeegg	1
tager	mager	1
sminket	hinket	1
demme	tordenstemme	1
apespill	offerild	1
kristenskare	sokneskare	1
ve	tre	1
slik	nei	1
Nei	alfarveg	1
kaldt	Vestersalt	1
forener	tjener	1
nikk	gikk	1
pil	dertil	1
purpurkjol	pol	1
klore	foret	1
lek	lei	1
matt	flat	1
solgangsild	harpespill	1
bønn	Ølversønn	1
blond	hosebånd	1
lytt	flydd	1
godt	blått	1
natten	skatten	1
kveld	farvel	1
fortidsstat	kamerat	1
trafikk	leskedrikk	1
fly	ry	1
måneskinn	ditinn	1
vek	kvinneskrik	1
tide	stride	1
vinnes	bindes	1
Rolland	milelang	1
litt	stridt	1
stikk	gikk	1
kinn	aftenvind	1
gjennombevet	strevet	1
lek	rik	1
pant	fant	1
hagen	klagen	1
befriet	sceneriet	1
herre	færre	1
skuer	gravgårds-tuer	1
derav	grav	1
fiske-leie	jøkel-brann	1
lærer	tærer	1
lang	tang	1
bedrift	lueskrift	1
hav	stav	1
lat	betatt	1
kilder	skiller	1
seint	reint	1
buer	hjerteluer	1
solskinnsfly	bly	1
bredd	oversnedd	1
tøy	ridetøy-	1
sten	mén	1
varmer	armer	1
vann	rand	1
milelang	gang	1
skingre	fingre	1
demmer	gremmer	1
frydeskrik	næringsvei	1
skikk	politikk	1
flammespill	dertil	1
strenge	forvrenge	1
marsaftenvind	sardin	1
triner	hviner	1
likefrem	hvem	1
fest	Korsfest	1
levnet	folkestevnet	1
ørnesinn	spinn	1
Baal	slottsportal	1
rund	flammemunn	1
pral	skral	1
melodi	gi	1
barneminner	jettekvinner	1
prestinner	skinner	1
broderkjede	brede	1
miner	piner	1
former	stormer	1
il	hvil	1
Hans	sans	1
svenne	elende	1
tilbage	adventsdage	1
smak	svak	1
klipperand	strand	1
små	blå	1
Staupersund	kun	1
bevet	krevet	1
fornemmer	stemmer	1
fat	blomsterskatt	1
stå	gå	1
prek	kirke-vei	1
betrede	rede	1
prat	parat	1
flakse	akse	1
tvers	vers	1
aveny	krigerby	1
skatt	natt	1
låret	dåret	1
tvinger	ringer	1
Pompei	steg	1
tjener	fortjener	1
puddelhund	morgenstund	1
nikk	juleskikk	1
skår	igår	1
draker	aker	1
tankesus	lus	1
dyder	fryder	1
ener	mener	1
åpenbart	hardt	1
stol	æressol	1
lønner	tønner	1
minne	vinne	1
lammer	skrammer	1
kaserner	kjerner	1
resten	hesten	1
tanken	planken	1
sanger	bueganger	1
strengeklang	tang	1
jeg	flik	1
kratt	smatt	1
Vårherre	dessverre	1
tang	vang	1
fyrsteslott	drott	1
strålebrem	klem	1
elvebunn	puddelhund	1
solskinnsfly	gledesgny	1
stråtak-hytte	flytte	1
ny	verdensby	1
blomstergrener	hyener	1
blått	stjerneblått	1
bør	hør	1
lommen	kommen	1
kongeveier	bølgeleier	1
hender	ham	1
stang	tang	1
spill	bølgespill	1
sirenesang	forårssang	1
klemme	glemme	1
guddomsglans	solskinnsglans	1
fjerne	hjerne	1
jul	smul	1
fornøyet	Høye	1
stål	skrål	1
bange	trange	1
ruiner	latiner	1
fatt	prat	1
lang	merkestang	1
rettferdig	ferdig	1
folke-sanger	søyleganger	1
avskjedssang	gang	1
gategutt	slut	1
fortidsstat	godnatt	1
trang	sprang	1
skikk	mystikk	1
glemt	klemt	1
ek	sanger-vei	1
klippegrunn	kun	1
frem	hvilehjem	1
overende	svenne	1
tind	violin	1
frydeskrik	lei	1
svinge	betvinge	1
hund	klippegrunn	1
lærer	ærer	1
iblandt	fant	1
stjerneskinn	drømmespinn	1
glid	tid	1
bryllupsfeller	heller	1
snei	kirkeveg	1
brannen	sanden	1
blomstergrener	fortjener	1
felt	helt	1
hatt	glatt	1
slenges	henges	1
prammer	seildugshammer	1
iver	motiver	1
merkestang	tang	1
søndenvind	kinn	1
em	hvilehjem	1
tjønn	Ølversønn	1
tryllesvik	svik	1
pistil	vil	1
brede	rede	1
hjernespinn	finn	1
elende	overende	1
sund	menneskemunn	1
minner	tinder	1
bryte	flyte	1
minne	herinne	1
jetter	fortetter	1
alfesang	folkerang	1
aftenrøden	hungersnøden	1
lier	vier	1
pund	menneskemunn	1
gjærer	blærer	1
bilder	filler	1
bil	ild	1
kjenne	henne	1
ørnesinn	sin	1
stut	tilslutt	1
underkraft	kraft	1
Cheval	spisesal	1
sans	måneglans	1
arbeidsnever	lever	1
blåtøyssøm	søm	1
krasst	brast	1
skjule	hule	1
mus	sus	1
Cheval	sval	1
vin	vind	1
strengeklang	merkestang	1
jog	skog	1
uhellsvanger	stanger	1
avgrundsskinn	pålandsvind	1
veg	jeg	1
tjønn	skjønn	1
tiet	befriet	1
ordensbånd	hånd	1
lutt	skutt	1
rekke	lekke	1
sagastol	kongestol	1
pater	kamerater	1
smertestønn	Menneskesønn	1
grønne	skjønne	1
ventet	hentet	1
skille	silde	1
bu	flu	1
stang	merkestang	1
bløtt	nøtt	1
ting	spring	1
dvele	stjele	1
makt	prestedrakt	1
anger	sanger	1
Bull	tankefull	1
vuggemei	lek	1
stammer	skrammer	1
brann	land	1
sett	rett	1
blind	sinn	1
grant	spant	1
sanger	uhellsvanger	1
hernord	jord	1
trær	nær	1
klyver	lyver	1
silde	stille	1
bar	fotefar	1
fat	soldat	1
renter	henter	1
pløye	døyet	1
pugg	hugg	1
hedningeby	by	1
hevne	stevne	1
full	tull	1
klippe	vippe	1
dress	tilkness	1
fyre	styre	1
snor	spor	1
kamerat	prat	1
nøtt	hestekjøtt	1
aftenrøden	forøden	1
nordenvind	trinn	1
svinger	bringer	1
spring	måkeving	1
flekk	eventyrhekk	1
brus	vingesus	1
lave	gudegave	1
bram	hverdagslam	1
gyse	lykke	1
hatt	satt	1
trang	tvang	1
bratt	smatt	1
strenge	fortrenge	1
god	bo	1
seiler	speiler	1
stand	kan	1
skinn	ditinn	1
betrede	broderkjede	1
milelang	avskjedssang	1
lin	trinn	1
land	veie	1
Sorrent	skrent	1
fletter	hetter	1
soldat	kamerat	1
svek	kvinneskrik	1
mer	ler	1
sommer	flommer	1
fortidsstat	fat	1
sommernatt	parat	1
temmes	fremmes	1
ussel	blussel	1
vik	flik	1
gikk	fikk	1
redningsverk	verk	1
sukke	krukke	1
kyse	alders-smykke	1
vill	mil	1
før	Hør	1
forlatt	lat	1
kingelvevet	krevet	1
kvinneskrik	ek	1
bol	pol	1
bjelkevegg	legg	1
riddingsverk	frelserverk	1
solskinnsvind	syrin	1
storbyvrimlen	himlen	1
Gud	narreskrud	1
kry	krigerby	1
solskinnsglans	tindekrans	1
sner	mer	1
frydeskrik	snei	1
fortrøstningsfull	smilehull	1
kjøkemester	prester	1
pil	ild	1
milde	bilde	1
spy	vikingery	1
kroner	fortoner	1
varetekt	centnervekt	1
veier	heier	1
helter	belte	1
pugg	lugg	1
makt	akt	1
flott	grått	1
stråler	nåler	1
hermelin	kinn	1
jubelklang	underklang	1
politikk	fabrikk	1
lut	stut	1
palass	plass	1
rygg	trygg	1
drikk	fikk	1
slenger	penger	1
santen	kanten	1
bølgekammer	jammer	1
Nang	avskjedssang	1
stropp	stopp	1
skutt	minutt	1
fugler	skuler	1
tryllesvik	korpeskrik	1
sild	apespill	1
søylegange	trange	1
tind	hvin	1
kontrafei	kirke-vei	1
ingengang	blomstervang	1
sant	rant	1
svinger	klinger	1
forskutt	ut	1
omkull	vemodsfull	1
stiv	bliv	1
piner	latiner	1
fjæle	dele	1
glemme	skremme	1
skåler	stråler	1
syrin	hvin	1
till	smertens-tid	1
mening	forstening	1
friste	niste	1
dans	Bugge-Hans	1
binne	tvinne	1
at	prat	1
baner	maner	1
englebud	bud	1
fanfare	kare	1
nu	du	1
kanin	stjerneskinn	1
slitt	blidt	1
forstemt	gjemt	1
med	det	1
ham	dram	1
Natt	dravat	1
stundet	vunnet	1
santkehans	tornekrans	1
plagen	betagen	1
føden	nøden	1
betrådt	mørkegrått	1
stut	lutt	1
seiler	snegler	1
tømme	ømme	1
kratt	tatt	1
huldreslått	brått	1
odelsgrunn	bunn	1
drage	syrerslaget	1
flammesky	by	1
inn	din	1
Dernede	fremtrede	1
barmer	karmer	1
trær	bær	1
amuletter	gjetter	1
begjær	trær	1
kuren	guttenaturen	1
port	bort	1
verden	dødningferden	1
vilde	ville	1
dømmer	strålestrømmer	1
tilende	overende	1
Januarsynet	brynet	1
forstå	fest	1
stjernenetter	retter	1
snei	slik	1
strenge	lærepenge	1
grille	ille	1
arme	harme	1
titt	blidt	1
hun	solmorgenstund	1
strømmer	tømmer	1
hernede	klede	1
drevet	skrevet	1
odelsgrunn	sekund	1
snei	deg	1
våg	skrog	1
brenne	kanhende	1
tull	kull	1
svar	oksepar	1
krans	dans	1
svek	steg	1
din	ditinn	1
id	nattetid	1
soldat	godnatt	1
rester	Mester	1
helvedånd	broderhånd	1
klokkeklang	Nang	1
solgangsild	mil	1
faren	snaren	1
trafikk	forgikk	1
forlatt	hat	1
gård	hård	1
røvet	øvet	1
lønner	forskjønner	1
bakker	hakker	1
setter	letter	1
art	bevart	1
gal	sjal	1
vingefang	underklang	1
jettevelde	fjelle	1
dertil	til	1
folkeslag	dag	1
eventyr-sinn	ditinn	1
måneskinn	vind	1
embedsskrud	narreskrud	1
klippe	slippe	1
odelsgrunn	munn	1
tull	tankefull	1
kom	tom	1
himmelblått	betrådt	1
turen	muren	1
sekund	solmorgenstund	1
skiver	perspektiver	1
krigerby	fødeby	1
svin	lampeskinn	1
kontrafei	prek	1
svare	venneskare	1
betyr	eventyr	1
sommerblekt	trelleslekt	1
jakter	forakter	1
Nei	næringsvei	1
offerild	fløytespill	1
fabrikk	skikk	1
form	storm	1
hang	bølgegang	1
gjennomstinger	klinger	1
slang	avskjedssang	1
himmelblått	slått	1
neger	teger	1
marmordrakt	prakt	1
stutt	slutt	1
fossen	åssen	1
våde	nåde	1
gryr	fyr	1
opal	kanal	1
vekke	sprekke	1
at	dravat	1
brenne	elende	1
evighetsrøden	nøden	1
jaget	slaget	1
bad	glad	1
tærner	verner	1
lett	nett	1
vise	lise	1
forsoner	toner	1
formilde	spille	1
forlener	grener	1
brente	regimente	1
sokneskare	ivare	1
viker	skriker	1
taget	bedraget	1
panser	lanser	1
glede	frede	1
rømme	drømme	1
bølgefall	stall	1
spinner	prestinner	1
bundet	vunnet	1
bøyet	drøye	1
frende	svenne	1
brudehuset	suste	1
glade	skade	1
Pompei	sanger-vei	1
fang	bladehang	1
sør	slør	1
fat	parat	1
kongress	press	1
fuglesang	vang	1
prestinner	binder	1
slør	glør	1
strenger	henger	1
nøden	hungersnøden	1
lindre	hindre	1
Kariskjæret	været	1
skille	kilde	1
fatt	fortidsstat	1
evighetsverker	serker	1
aker	knaker	1
palmesving	engleving	1
besvær	vær	1
dikter	sikter	1
redselsslagen	dommedagen	1
det	sne	1
sanker	anker	1
stutt	klut	1
luer	druer	1
bøsseløp	løp	1
munn	bunn	1
fødeegn	hegn	1
bare	ivare	1
smertensmare	kristenskare	1
hat	Natt	1
ur	gallions-figur	1
spinner	svinner	1
blomstervang	tang	1
pakkbodliv	kiv	1
skuen	luen	1
mild	fil	1
fornøye	Evighøye	1
slenger	flenger	1
bølgegang	Nang	1
spill	smertens-tid	1
ber	sner	1
broderskare	smertensmare	1
gate	late	1
slaget	ridderslaget	1
bratt	tatt	1
drømte	berømte	1
varen	faren	1
søndenvind	sinn	1
askestedet	klede	1
gren	ben	1
hånd	klædebon	1
svøper	døper	1
søstersønn	smertestønn	1
falanger	folke-sanger	1
kart	svart	1
slingrer	fingrer	1
morraspill	flammespill	1
kinn	inn	1
fargespill	il	1
glans	stans	1
sirenesang	sprang	1
frydeskrik	seg	1
møye	Evighøye	1
fjelle	felle	1
komme	domme	1
tonestrøm	drøm	1
kilde	bilde	1
matt	skatt	1
lyd	fryd	1
fugleskrik	næringsvei	1
bedrager	kulelager	1
leven	beven	1
klædebon	fiskerånd	1
tryllerull	full	1
skygge	bygge	1
spill	mil	1
nøden	forøden	1
takk	tobakk	1
spore	snore	1
rik	kirke-vei	1
fager	mager	1
trille	snille	1
bevarer	åpenbarer	1
fut	slut	1
eventyr	bestyr	1
tempelhall	skal	1
glede	brede	1
jubelklang	hang	1
raster	haster	1
blide	efemeride	1
kopister	antikrister	1
spring	sving	1
lenger	penger	1
Kristiansand	land	1
forlatt	bratt	1
støpe	svøpe	1
rensker	mennesker	1
noensinne	kvinne	1
sin	fin	1
fremme	hjemme	1
bryllupsgilde	ille	1
bue	true	1
bølgegang	lang	1
avgrunnsbruset	bruse	1
fatt	kamerat	1
kilder	filler	1
graneheien	veien	1
fot	birkerot	1
tittet	bronsestakittet	1
kanin	mandolin	1
rager	bedrager	1
slik	skrek	1
skrud	kongeskrud	1
båret	skåret	1
tårer	skjød	1
bårne	tårne	1
kamerat	fortidsstat	1
Washington	sånn	1
blomstervang	merkestang	1
vin	mandolin	1
hende	ende	1
vinterkveld	fjell	1
vare	tiggerskare	1
raft	skaft	1
sparer	fanfarer	1
bølgegang	underklang	1
linjer	pinjer	1
kvass	morass	1
stall	skal	1
øvet	prøvet	1
skrek	vek	1
kongestol	symbol	1
solevarmen	karmen	1
partiet	viet	1
stjernegry	vikingery	1
flott	brott	1
prutningsmonn	ledebånd	1
morgen	våren	1
jule-idyll	skyld	1
Kal	ideal	1
flenger	stenger	1
soldater	hater	1
skratt	smatt	1
fugleskrik	lei	1
årer	sårer	1
rette	spredte	1
slottsportal	bacchanal	1
vegne	betegne	1
frist	forvisst	1
veg	fugleskrik	1
sirenesang	tvang	1
seg	skrek	1
fosforkammer	strammer	1
drager	kulelager	1
elt	felt	1
tonestrøm	øm	1
dem	hjem	1
vått	drott	1
Dernede	sprede	1
legg	dregg	1
drev	rev	1
tempelhall	tall	1
troner	æoner	1
klart	bart	1
besatt	betatt	1
fiskeboder	moder	1
lek	jeg	1
opplukke	sukke	1
stakler	mirakler	1
grovt	loft	1
lidt	mareritt	1
fugleskrik	rik	1
rep	grep	1
bryderi	industri	1
lyse	fryse	1
kreditt	slitt	1
kvinner	danserinner	1
stropp	topp	1
flott	mørkekott	1
befrierverk	redningsverk	1
drott	blått	1
kjøkemester	befester	1
aske	vaske	1
vingefang	hang	1
æres	bæres	1
besvær	især	1
fantasier	tier	1
Nei	snei	1
renser	C.-sentenser	1
bøker	søker	1
sommernatt	vinter-natt	1
parodier	tier	1
håret	kåret	1
kjerringgrin	ditinn	1
Flake	make	1
lykke	smykke	1
toner	anemoner	1
avgrundsskinn	kinn	1
tanke-grunn	grunn	1
Gud	embedsskrud	1
fund	hjertegrunn	1
verne	kaserne	1
Staupersund	blund	1
Nang	vang	1
vemodsfull	kull	1
kull	Hull	1
dvalen	halen	1
best	manifest	1
åpenbare	venneskare	1
jakter	trakter	1
navn	stavn	1
at	fortidsstat	1
itu	gru	1
fleste	heste	1
gremmer	glemmer	1
fortidsstat	stillehavspassat	1
stall	tall	1
vrenges	flenges	1
mild	til	1
alfarveg	jeg	1
sagastol	Hol	1
svake	smake	1
furutopp	opp	1
måler	stråler	1
tager	bedrager	1
lunefull	Hull	1
slått	vått	1
smiler	iler	1
ull	Hull	1
klem	lem	1
blomstergrunn	solmorgenstund	1
nordenvind	min	1
falt	talt	1
fare	barneskare	1
blide	tilside	1
lik	tryllesvik	1
enevelde	trelle	1
ingengang	forårssang	1
fatt	godnatt	1
kruset	knuse	1
bil	april	1
tess	press	1
ektere	vektere	1
tant	grant	1
lommen	dommen	1
feste	fleste	1
ritt	granitt	1
tørst	først	1
blomsterduft	fornuft	1
bål	mål	1
buser	suser	1
litt	blidt	1
Hovedøen	sjøen	1
svike	fremstige	1
sprenges	flenges	1
opp	dvergfurutopp	1
plankeverk	berserk	1
vove	skove-	1
allerbest	vest	1
ringer	springer	1
nage	jage	1
byer	avenyer	1
trell	selv	1
rennesten	en	1
republikk	drikk	1
inn	pålandsvind	1
drømmen	strømmen	1
kallet	fossefallet	1
bånd	broderhånd	1
frakt	forakt	1
skafott	mørkegrått	1
vaner	maner	1
kaldt	falt	1
klemt	gjemt	1
stinn	vestenvind	1
klippegrunn	blund	1
il	dertil	1
kommen	dommen	1
tryllebeger	teger	1
best	vest	1
ferdig	verdig	1
republikk	fabrikk	1
skrall	bergkrystall	1
kart	bevart	1
blomstergrener	mener	1
trang	strengeklang	1
tankesus	sus	1
forklare	mare	1
fortrolig	kongebolig	1
hei	tryllesvik	1
kjøp	løp	1
dynd	synd	1
negler	snegler	1
vekk	gatesprekk	1
fut	lut	1
iblant	iblandt	1
forsvares	spares	1
dirrer	stirrer	1
tilkness	press	1
feil	speil	1
seir	reir	1
sletter	letter	1
før	tørr	1
nederlag	dag	1
foss	oss	1
gang	Nang	1
koll	gold	1
brem	klem	1
at	kamerat	1
blende	tenne	1
trede	klede	1
engang	kjempe-sang	1
Redselsslagen	dragen	1
produkt	lukt	1
iblant	svant	1
amuletter	fortetter	1
kaldt	alt	1
ørnebrus	grus	1
dal	slavemoral	1
stjerne	gjerne	1
aftenvei	lik	1
land	vann	1
bly	verdensby	1
fosforkammer	stammer	1
hund	flammemunn	1
kummerfull	kull	1
maskiner	hviner	1
leskedrikk	blikk	1
børn	ørn	1
prutningsmonn	evighetsbånd	1
seil	geil	1
klar	fotefar	1
smått	mørkekott	1
klør	før	1
rankt	langt	1
hvile	tvile	1
likefrem	hjem	1
måneskinn	mandolin	1
heggen	kleggen	1
fordrevet	krevet	1
dette	tvette	1
bukt	flukt	1
eventyr-sinn	vind	1
gry	fly	1
Hans	stans	1
likefrem	hvilehjem	1
alders-smykke	seiers-smykke	1
ben	sen	1
barnesanne	panne	1
vintersky	by	1
laks	straks	1
øye	døyet	1
offerlund	grunn	1
rull	kjempe-kull	1
betyr	bestyr	1
avindskjold	Koll	1
kamerat	godnatt	1
ny	solskinnsfly	1
trang	fuglesang	1
kummerfull	tankefull	1
få	stå	1
vingesus	rus	1
svarer	farer	1
pakkbodliv	fuglekiv	1
's	stans	1
netter	hetter	1
ud	Gud	1
da	ta	1
fatt	fat	1
klokkespill	hvil	1
seierskrans	Bugge-Hans	1
bladehang	tang	1
klokkespill	smil	1
drevet	vevet	1
sanne	vande	1
grei	Pompei	1
Eisenfresser	eksesser	1
nei	hei	1
dukket	slukket	1
vakker	blomsterbakker	1
fot	helsebot	1
sky	gny	1
skafott	drømmeslott	1
smal	slavemoral	1
idag	søndenvindsdrag	1
plassen	Blomsterterrassen	1
solskinnsvind	lind	1
bør	honnør	1
bølgegang	hang	1
skulderband	hand	1
betrådt	fått	1
lyd	pryd	1
ørnesinn	lampeskinn	1
gang	lang	1
året	hundreåret	1
nordenvind	pålandsvind	1
svinger	verdensbetvinger	1
sprenger	penger	1
kall	bjelkehall	1
døye	nøye	1
aftenvind	ditinn	1
arbeidervin	derinn	1
skabningsstigen	stigen	1
grov	rov	1
underklang	opprørstrang	1
vidt	skritt	1
kaprifol	sol	1
trelle	velde	1
skratt	tatt	1
klut	slut	1
sønner	bønner	1
seierslønn	Ølversønn	1
stake	lake	1
folkelarm	karm	1
alfesang	bladehang	1
bøss	jøss	1
deler	hele	1
meldt	delt	1
sjø	stø	1
naturen	luren	1
hall	stall	1
vovet	lovet	1
senker	krenker	1
banke	turneringsskranke	1
gru	du	1
herskerkrans	sans	1
hinder	kvinner	1
Nei	seg	1
protester	fler	1
morgen-sky	tordensky	1
måneglans	Sanktehans	1
vande	blande	1
drikkevarer	sparer	1
engang	bladehang	1
mare	fare	1
vente	hente	1
flott	stått	1
gress	ness	1
hvem	hvilehjem	1
kart	rart	1
at	godnatt	1
smykke	kyse	1
fyker	ryker	1
henger	trenger	1
nei	korpeskrik	1
kinn	vind	1
bord	stor	1
gnist	list	1
seg	hei	1
morgengave	Sortehavet	1
skvetten	søvnig-gretten	1
rabbiner	disipliner	1
hvile	smile	1
grind	ditinn	1
proklamerer	manerer	1
livet	givet	1
laks	dagligdags	1
freder	spreder	1
alt	valgt	1
bringer	springer	1
siden	tiden	1
marmortrinn	hvin	1
frelserverk	renholdsverk	1
vende	svenne	1
ringen	øyelågsvingen	1
benker	tenke	1
rikmannslott	forstått	1
temme	glemme	1
gestalt	Vestersalt	1
bjelkestuen	stuen	1
sølvsardin	syrin	1
seire	officer	1
stimmel	himmel	1
ly	bly	1
overflod	mod	1
stua	grua	1
din	stjerneskinn	1
forlener	fortjener	1
gatesprekk	strekk	1
violin	vestenvind	1
lind	pålandsvind	1
vuggemei	veg	1
siste	dødningkiste	1
klippen	trippen	1
brede	fremtrede	1
kontrafei	vik	1
sør	rosenglør	1
arbeidervin	hjernespinn	1
kant	iblandt	1
havner	favner	1
stande	panne	1
hegg	skjegg	1
strå	lå	1
mor	ord	1
gjennomstinger	verdensbetvinger	1
riket	rike	1
deler	knele	1
våbengny	aveny	1
fritt	mareritt	1
brister	gnister	1
forgår	sår	1
minne	tinde	1
strøk	spøk	1
jubelklang	gang	1
brynet	lyne	1
nage	dage	1
kant	svant	1
skrall	krystall	1
viv	liv	1
stønn	Ølversønn	1
bister	antikrister	1
sande	barne-sanne	1
mann	kan	1
slekt	jekt	1
kyss	hyss	1
romantikk	blikk	1
dans	glans	1
strålespeil	seil	1
seg	korpeskrik	1
kratt	flat	1
prat	smatt	1
sommernatt	natt	1
jordbærhei	ek	1
mer	sner	1
frokostbordet	store	1
bare	sokneskare	1
tind	sardin	1
ly	gledesgny	1
seire	beleire	1
munn	morgenstund	1
avenyer	skyer	1
sild	strengespill	1
stat	mat	1
parat	satt	1
litt	titt	1
fått	rått	1
tvinger	lansesvinger	1
syrin	sardin	1
vande	barnesanne	1
binder	svinner	1
standart	åpenbart	1
enevelde	melde	1
straks	laks	1
jordbærhei	lik	1
sprøyter	brøyter	1
blikk	fabrikk	1
når	går	1
derinn	pålandsvind	1
fløtes	møtes	1
Kongestol	sol	1
nord	tror	1
at	fat	1
Staupersund	sekund	1
tæret	næret	1
tind	svin	1
sporer	morer	1
stat	dravat	1
derhenne	kjenne	1
skjer	fler	1
ahner	planer	1
bram	tam	1
forstøtt	nøtt	1
gullplateklang	lang	1
plikt	slikt	1
syrin	svin	1
kloss	stenkoloss	1
furet	buret	1
hulder	skulder	1
