word_a	word_b	rhyme
møtt	støtt	1
griller	sviller	1
fromme	domme	1
sjal	ideal	1
nordenvind	trinn	1
spy	tordensky	1
pynt	tynt	1
dravat	att	1
fantasier	garantier	1
bokstaver	architraver	1
fremstige	vike.	1
viv	stiv	1
merk	verk	1
lund	puddelhund	1
snare	ivare	1
vemodsfull	tryllerull	1
kil	april	1
svenne	kjenne	1
år	slår	1
alfesang	strengeklang	1
søndenvind	mandolin	1
øye	hundeskinns-trøye	1
remmer	hemmer	1
godnatt	forlatt	1
spy	vikingery	1
ravner	gavner	1
drømmespinn	kanin	1
fart	art	1
renner	danserinner	1
svenne	tenne	1
stenges	slenges	1
lade	vårkaskade	1
egn	regn	1
harm	alarm	1
forsvarer	bevarer	1
beriker	sviker	1
sund	grunn	1
muld	kummerfull	1
morgen-gry	ly	1
sekund	bunn	1
kil	til	1
vendt	fryktbespent	1
enger	henger	1
seiersgløden	brøden	1
ditt	skritt	1
forbliver	motiver	1
snilte	smilte	1
skrevet	drevet	1
storbyvrimlen	kremmervrimlen	1
stut	ut	1
liste	Kviste	1
lønn	skjønn	1
bakker	hakker	1
trær	austenvær	1
svinner	gudinner	1
engleving	klippering	1
piner	miner	1
dravat	prat	1
efemeride	side	1
brudeslør	gjør	1
dvele	dele	1
rolig	fortrolig	1
stolt	Bolt	1
vidt	sitt	1
dem	menneskehjem	1
stat	at	1
skjønnhets-velde	jettevelde	1
romerinner	tinder	1
tamme	ramme	1
slitt	midt	1
kil	bølgespill	1
strømme	drømme	1
vestenvind	min	1
begjærer	tærer	1
brem	klem	1
fil	sommermild	1
himmel-brynet	synet	1
spinner	kinner	1
ringer	stinger	1
opsvinge	svinge	1
sankthans	santkehans	1
pike	tillike	1
aner	planer	1
klassehatet	late	1
bånd	ledebånd	1
munn	englemunn	1
englemunn	Staupersund	1
fang	sirenesang	1
hesten	nesten	1
øve	tøve	1
Kristiansand	vann	1
skam	slam	1
englemunn	elvebunn	1
sonde	ånde	1
mæle	deler	1
glipper	slipper	1
tempelhall	skall	1
Natt	soldat	1
brøden	gløden	1
veg	hei	1
igang	Nang	1
forsilde	ille	1
hinder	rinner	1
lanser	bekranser	1
spy	fly	1
kjente	brente	1
favn	navn	1
seil	feil	1
fjerner	kaserner	1
drømmespinn	derinn	1
binder	minner	1
fromme	tomme	1
geled	sved	1
der	hver	1
skanser	lanser	1
lang	sang	1
kil	il	1
fortjener	forlener	1
fiolin	kanin	1
englemunn	hun	1
herskerkrans	sans	1
hun	elvebunn	1
seierssang	jubelklang	1
spare	kristenskare	1
grunner	munner	1
seierssang	slang	1
sånn	helligånd	1
teller	treller	1
slåpetornstrand	mann	1
grønn	tjønn	1
kil	vill	1
hund	midnattsstund	1
niste	briste	1
det	bade	1
republikk	klikk	1
skikker	slikker	1
røk	besøk	1
tæring	belæring	1
rast	hast	1
stjerneblått	mørkekott	1
frank	sank	1
stanse	bekranse	1
myr	gryr	1
plagen	betagen	1
lys	bys	1
grått	stjerneblått	1
døye	pløye	1
sokneskare	kristenskare	1
kvarter	fler	1
opus	skopuss	1
ikke	prikke	1
rede	vrede	1
morderstål	dvergemål	1
damp	kamp	1
glatt	bratt	1
trygge	bygge	1
mystikk	musikk	1
ord	ombord	1
hjertegrunn	sunn	1
vevet	revet	1
derhenne	blende	1
hat	mat	1
hjertegrunn	pund	1
guddomsstemme	tordenstemme	1
hun	hund	1
kinner	svinner	1
krenkes	senkes	1
finn	sølvsardin	1
Nang	folkerang	1
lommen	dommen	1
hedningeby	flammesky	1
kunster	kniv	1
Lofothesten	sydvesten	1
spenner	sender	1
griller	skiller	1
er	løvsalstrær	1
menneskestemmer	demmer	1
hveser	freser	1
Perge	bjerge	1
kjøkkengang	strengeklang	1
bringer	omringer	1
aner	vaner	1
forlater	soldater	1
spiller	skiller	1
kvede	hernede	1
feste	fleste	1
forgyller	mylder	1
arbeidervin	avgrundsskinn	1
hatter	bratte	1
ganger	stanger	1
gang	sang	1
pileregn	klippeegn	1
spor	fjord	1
fiolin	derinn	1
Januarsynet	brynet	1
stjerneblått	huldreslått	1
Menneskesønn	stønn	1
truet	kuet	1
tilorde	borde	1
nå	gå	1
askestedet	nede	1
aftenvind	pålandsvind	1
barnemunn	odelsgrunn	1
imot	birkerot	1
skape	øret	1
pund	ørkenbunn	1
ditinn	drømmespinn	1
fryder	dyder	1
granittregioner	toner	1
menneskemunn	midnattsstund	1
niste	Kviste	1
forsvarer	folkeskarer	1
tilslutt	slut	1
bedrage	plage	1
at	fortidsstat	1
forinnen	kvinnen	1
fremtrede	broderkjede	1
sjal	sal	1
santkehans	dans	1
lød	nød	1
lyde	byde	1
stykke	perle-smykke	1
netter	jetter	1
stans	måneglans	1
merkestang	forårssang	1
ditt	Moabit	1
faret	besvaret	1
sprut	stut	1
granitt	slitt	1
sardin	ørnesinn	1
skral	gal	1
visen	ekspeditrisen	1
hende	fullende	1
fryser	kyser	1
kil	smil	1
blomsterduften	luften	1
såvidt	profitt	1
fliker	tillike	1
syrerslaget	sage	1
hans	dans	1
endt	vendt	1
Rolland	seierssang	1
manne-fall	tempelhall	1
skjær	lær	1
skulle	kulde	1
bølgetopper	hopper	1
metropol	Hol	1
halen	kirkedalen	1
amuletter	besetter	1
narrespill	sommermild	1
granetopp	edderkopp	1
em	dem	1
eventyr-sinn	vin	1
opprørstrang	fang	1
gledesstrøm	svøm	1
fant	gigant	1
fortrøstningsfull	gull	1
vidt	skritt	1
fred	ved	1
ener	tjener	1
smiler	biler	1
tilende	tilkjenne	1
hatt	kamerat	1
hegg	skjegg	1
tømte	drømte	1
raver	graver	1
dørk	bjørk	1
spør	humør	1
ille	snille	1
gallions-figur	kultur	1
strømmer	tømmer	1
ut	nut	1
sprede	hernede	1
fiende-flokk	fnokk	1
dør	tørr	1
fellen	kvelden	1
svinger	finger	1
kratt	stillehavspassat	1
stund	blund	1
våpengny	gledesgny	1
ørk	dørk	1
trede	bede	1
folke-sanger	bueganger	1
smil	hvil	1
snøen	Hovedøen	1
fat	hat	1
vinter-natt	dravat	1
fornøye	nøye	1
bukter	produkter	1
hi	forbi	1
hette	dette	1
rått	godt	1
drømmespinn	sin	1
derhenne	hende	1
jakter	makter	1
raver	skaver	1
tilende	derhenne	1
tenke	enke	1
hvil	sild	1
bygd	trygd	1
hvin	sin	1
pugg	glugg	1
elde	gjelde	1
tretter	utsletter	1
skutt	sut	1
teller	gjelder	1
kaldt	kalt	1
seierskrans	santkehans	1
lend	svenn	1
stråleflor	stor	1
forklare	snare	1
kongerike	himmelriker	1
evne	stevne	1
nu	slu	1
fakler	stakler	1
kjerringgrin	pålandsvind	1
tørr	gjør	1
sval	katedral	1
korsfester	forpester	1
merk	redningsverk	1
lin	kanin	1
bil	ørkenild	1
bladehang	jubelsang	1
kjært	verdt	1
frivol	pol	1
ring	Ting	1
kimer	strimer	1
nøye	pløye	1
skral	ideal	1
higen	skabningsstigen	1
tilgode	tilmode	1
tar	var	1
ryggen	Nesoddryggen	1
savn	ravn	1
humane	fane	1
godt	brått	1
flott	stått	1
henges	sprenges	1
lett	tretaburett	1
glede	dernede	1
vang	blomstervang	1
mål	skrål	1
tatt	kratt	1
tanke-grunn	barnemunn	1
omringer	englevinger	1
felt	elt	1
bunn	kun	1
hans	herskerkrans	1
beklages	plages	1
dravat	blomsterskatt	1
bjeller	overvelder	1
tilje	lilje	1
republikk	juleskikk	1
pyramide	side	1
godnatt	at	1
brått	stått	1
kristenskare	åpenbare	1
pust	rust	1
barnemunn	hjertegrunn	1
fare	smertensmare	1
hetter	spretter	1
aftenrøden	evighetsrøden	1
svømmer	strålestrømmer	1
bruser	buser	1
bølgegang	jubelsang	1
ringer	springer	1
spille	ville	1
henges	flenges	1
forsilde	formilde	1
vindusglass	Mads	1
listet	bristet	1
dekker	strekker	1
milelang	sirenesang	1
kott	flott	1
Hans	glans	1
kilde	bilde	1
piker	skriker	1
fyrstetiger	kriger	1
renholdsverk	skaperverk	1
panser	skanser	1
siden	viden	1
rått	blott	1
tanke-grunn	sunn	1
Hol	pol	1
instrumenter	venter	1
bladehang	sirenesang	1
skrupler	kupler	1
skodde	nådde	1
merkestang	gullplateklang	1
forstått	stått	1
tilslutt	fut	1
sin	violin	1
retter	metter	1
glemte	klemte	1
Døper	svøper	1
vinne	forsvinne	1
drott	gått	1
tål	mål	1
flamme	samme	1
kratt	sommernatt	1
brast	skjendtselslast	1
bål	dvergemål	1
lin	derinn	1
stride	pyramide	1
binder	romerinner	1
sekk	trekk	1
hygge	trygge	1
skaver	bokstaver	1
lind	sardin	1
regnbubro	sabbatsro	1
omkring	engleving	1
blødt	forstøtt	1
betynget	klynget	1
spor	stor	1
Sanktehans	sans	1
's	sankthans	1
rygger	iserygger	1
fjerner	verner	1
eng	streng	1
harpespill	fargespill	1
stuen	gruen	1
bølgegang	sirenesang	1
stjerneblått	yacht	1
fjerne	hjerne	1
brott	smått	1
hven	en	1
spill	narrespill	1
askebeger	neger	1
sol-stråle-foss	tiltross	1
at	parat	1
avskjedsklager	jager	1
arv	marv	1
vidt	Moabit	1
bestrålet	bålet	1
solskinnsfly	sky	1
forspilt	stilt	1
furustammer	hammer	1
klede	vrede	1
tilslutt	klut	1
overende	tilkjenne	1
finner	binder	1
barnelugger	vugger	1
kjerringgrin	stjerneskinn	1
gremme	fornemme	1
solskinnsvind	violin	1
skride	stride	1
trærne	stjerne	1
sør	klør	1
lugg	smugg	1
suser	knuser	1
døyet	bøye	1
slang	jubelklang	1
riste	visste	1
velkommen	trommen	1
benket	senket	1
herneden	allkjærligheten	1
bristet	mistet	1
lagt	skaper-makt	1
lutt	lut	1
fugler	smuler	1
blomstergrunn	sund	1
inn	mandolin	1
dertil	bil	1
gjorde	bordet	1
glør	slør	1
tritt	stridt	1
setter	skvetter	1
slåss	loss	1
pakt	prakt	1
's	Bugge-Hans	1
slagg	ragg	1
luer	buer	1
forbanne	barnesanne	1
glans	seierskrans	1
støvet	bedøvet	1
hall	kall	1
vinge	svinge	1
slott	brått	1
staven	dødninghaven	1
nordlys-prakt	makt	1
glad	bra	1
bange	mange	1
solskinnsglans	Sanktehans	1
prester	mester	1
Kal	slottsportal	1
mandolin	sølvsardin	1
klokkespill	strengespill	1
apespill	solgangsild	1
klassehatet	sekretariatet	1
signal	kval	1
sletter	fetter	1
nevner	stevner	1
morgen-sky	vintersky	1
forgyller	gyller	1
morgenskove	love	1
marmortrinn	inn	1
nevne	kirkestevne	1
embedsskrud	presteskrud	1
veier	heier	1
gang	bølgegang	1
ætten	13	1
neier	meier	1
Nang	vang	1
holdt	koldt	1
ocean	aeroplan	1
kjempe-sang	avskjedssang	1
svake	tilbake	1
drømmespinn	sardin	1
felle	gjelde	1
regnbueøy	tøy	1
strålebrem	lem	1
sikter	dikter	1
bol	Kongestol	1
betrede	Dernede	1
bacchanal	ideal	1
sådde	nåde	1
rør	tørr	1
em	rem	1
likferdsskrud	skrud	1
spare	vare	1
menneskeferd	verd	1
skjendtselslast	hast	1
av	grav	1
vevet	blevet	1
leire	kvarter	1
slått	smått	1
skutt	sønderskutt	1
himmelranden	sanden	1
være	sfære	1
fjæle	sjele	1
fjell	stråleveld	1
møye	himmelhøye	1
spill	solgangsild	1
kott	huldreslått	1
ner	mer	1
fest	best	1
ditinn	lind	1
neve	kreve	1
raft	draft	1
øve	sløve	1
spretter	gjetter	1
melodier	bier	1
stanser	panser	1
drøye	bøye	1
slippe	blomsterknippe	1
sardin	sølvsardin	1
bøyet	fornøye	1
skral	sal	1
pløyet	drøye	1
frekk	flekk	1
snegle-arten	farten	1
blomstergrunn	blund	1
podet	blodet	1
Ting	måkeving	1
pass	glass	1
kall	skall	1
fler	ler	1
morderstål	stål	1
melodier	tier	1
mage	lage	1
fuglesang	folkerang	1
Gud	seiersbud	1
ugle	Thule	1
Storedragen	hagen	1
tilmåler	skåler	1
beklemt	stemt	1
kiv	liv	1
seildugshammer	flammer	1
gled	ned	1
riste	siste	1
blind	spinn	1
åpenbarer	svarer	1
lammer	stammer	1
skrekk	strekk	1
kaserne	kjerne	1
bånd	Henderson	1
kristenskare	fanfare	1
sving	spring	1
tanger	anger	1
merkestang	milelang	1
jettedyst	lyst	1
frihets-stevne	hevne	1
nyker	fyker	1
blest	hest	1
sang	engang	1
utover	lover	1
når	forgå	1
maskiner	triner	1
sinn	violin	1
pust	just	1
grind	hjernespinn	1
dal	gal	1
grønn	søstersønn	1
glemme	fremme	1
kampestenstue	skue	1
grille	bildet	1
gås	kås	1
snare	svare	1
er	kjær	1
hermelin	tind	1
skrål	bål	1
pels	gjelds	1
munn	odelsgrunn	1
plager	kulelager	1
opal	Baal	1
fin	kinn	1
ahner	partisaner	1
fat	kratt	1
ringes	tvinges	1
siv	liv	1
hvilehjem	Jerusalem	1
tone	krone	1
kil	apespill	1
sanne	branne	1
slemt	forstemt	1
ditinn	solskinnsvind	1
klipperekker	strekker	1
ånd	helligånd	1
redningsplanke	banke	1
viger	fyrstetiger	1
hammer	skrammer	1
selvannen	sanden	1
smertensmare	bare	1
derinn	vestenvind	1
hammerslag	dag	1
grense	intense	1
fiskerånd	hånd	1
fjerner	strandblomststjerner	1
til	solgangsild	1
blind	nordenvind	1
vil	mil	1
elde	enevelde	1
blott	drott	1
møye	hundeskinns-trøye	1
tett	ætt	1
fryktet	styrket	1
vide	side	1
kanal	skral	1
sommerblekt	vekt	1
bu	flu	1
stakler	mirakler	1
stinn	svin	1
bølgesprut	sprut	1
metter	spretter	1
stutt	tilslutt	1
rolig	urolig	1
embedsskrud	likferdsskrud	1
fil	ørkenild	1
Rolland	strengeklang	1
blomsterklynger	gynger	1
svever	hever	1
funn	blund	1
revner	stevner	1
mitt	stridt	1
tømmer	svømmer	1
treller	feller	1
harm	arm	1
fabrikk	nikk	1
kare	sokneskare	1
fin	aftenvind	1
pike	riket	1
strålespeil	seil	1
senker	tenker	1
dertil	offerild	1
peneste	reneste	1
døde	røde	1
vind	drømmespinn	1
dirrer	stirrer	1
vått	flott	1
derinn	vind	1
guddomsstemme	klemme	1
vet	profet	1
jetter	setter	1
ånd	helvedånd	1
ånd	klædebon	1
nu	du	1
fin	trinn	1
fest	prest	1
annen	oppstanden	1
flokk	lokk	1
høye	pløye	1
syd	rullestenslyd	1
vite	bite	1
svar	åpenbar	1
brist	kvist	1
tvil	bølgespill	1
tider	sider	1
klamrer	jamrer	1
rokkelorer	meteorer	1
telter	helter	1
bærer	tærer	1
bad	tinderad	1
grunn	Staupersund	1
trær	her	1
hjerner	stjerner	1
latiner	rabbiner	1
ørkensand	mann	1
grunn	elvebunn	1
stinn	sinn	1
bølgegang	merkestang	1
vrede	trede	1
barnemunn	klippegrunn	1
lenker	skjenker	1
planer	aner	1
klippering	spring	1
melding	elling	1
litt	ritt	1
resten	hesten	1
vasker	masker	1
betatt	bratt	1
dertil	april	1
bevet	kingelvevet	1
svever	kjever	1
lur	natur	1
rette	slette	1
drikkevarer	fanfarer	1
utsletter	gjetter	1
lokomotiv	tidsfordriv	1
kommer	dommer	1
skjønt	eviggrønt	1
solnedgang	gang	1
luer	skuer	1
grunn	hun	1
tvil	il	1
bønn	søstersønn	1
svart	hardt	1
synger	gynger	1
gjelder	forteller	1
dømte	berømte	1
mast	fast	1
tordensky	fødeby	1
farveller	feller	1
kobberskjold	skjold	1
stjerneblått	rikmannslott	1
butikk	klikk	1
såvidt	tidt	1
dekker	sekker	1
gullplateklang	tonetrang	1
mørk	ørk	1
rager	kulelager	1
fletter	stjernenetter	1
godt	vått	1
litt	såvidt	1
fjøs	røs	1
hesten	resten	1
grunn	hund	1
kott	yacht	1
munn	hjertegrunn	1
forstøtt	hestekjøtt	1
skjenke	lenke	1
melodier	draperier	1
brann	mann	1
kraft	lavt	1
henskylle	hylle	1
spinn	syrin	1
klare	bare	1
rekke	lekke	1
sti	gi	1
skyteskår	igår	1
lire	fire	1
amuletter	setter	1
Menneskesønn	drønn	1
slemt	glemt	1
minnet	måneskinnet	1
fut	bølgesprut	1
nag	tak	1
døde	grøde	1
millioner	anemoner	1
moment	spent	1
drag	lag	1
himmelhøye	møye.	1
tess	gjess	1
midt	stridt	1
tind	kinn	1
forsvunnet	spunnet	1
minne	binne	1
dunster	stiv	1
dertil	bølgespill	1
velbehag	dag	1
krystaller	kongehaller	1
skrenter	instrumenter	1
rant	hjerter	1
pryd	rullestenslyd	1
forklare	ivare	1
fjell	strålevell	1
stjerneblått	brott	1
menneskestemmer	fornemmer	1
rang	klokkeklang	1
seierssang	avskjedssang	1
hagen	skarlagen	1
lammer	jammer	1
omkull	Bull	1
barne-sanne	panne	1
bringe	vinge	1
spy	morgen-sky	1
milelang	blomstervang	1
politikk	butikk	1
tål	gledesbål	1
rum	sum	1
henter	renter	1
latiner	hviner	1
sagn	agn	1
hegg	egg	1
seierskrans	sankthans	1
fløy	øy	1
englemunn	stund	1
aftenvind	tind	1
bladehang	blomstervang	1
levet	hevet	1
solmorgenrøden	døden	1
att	fortidsstat	1
salighet	vet	1
lunger	runger	1
verner	lanterner	1
lind	syrin	1
smukt	produkt	1
marmortrinn	avgrundsskinn	1
lemmer	gremmer	1
barnesanne	vanne	1
flyr	myr	1
hang	rang	1
forvillet	hildet	1
fliker	riket	1
dertil	vill	1
morer	sporer	1
skapermann	kan	1
igjen	svenn	1
klage	hage	1
mon	Henderson	1
kjempe-kull	Bull	1
tide	kvide	1
narrespill	ørkenild	1
ord	alterbord	1
skrenter	prenter	1
mild	ild	1
bevare	smertensmare	1
liljebånd	hånd	1
forfløyne	øyne	1
fem	klem	1
bindes	minnes	1
forskutt	sønderskutt	1
Evighøye	pløye	1
fletter	fortetter	1
klokkespill	sild	1
hør	rør	1
spy	flammesky	1
sage	klage	1
bur	skur	1
brudekrans	tindekrans	1
bølgegang	blomstervang	1
ve	opstandelse	1
broderhånd	bånd	1
mygg	stygg	1
daget	forjaget	1
tind	trinn	1
igang	fang	1
tvil	smil	1
fossevellet	fjellet	1
grunnen	forsvunnen	1
kreditt	lidt	1
braker	skaker	1
hav	grav	1
tilslutt	stut	1
fyr	myr	1
ny	morgen-gry	1
sprang	sang	1
høy	støy	1
gavn	savn	1
rennestenstøsen	løsen	1
gråt	dåd	1
avner	favner	1
santkehans	sans	1
klokkespill	hvil	1
lever	strever	1
fjelle	enevelde	1
skrekk	vekk	1
stat	verdensstat	1
at	forlatt	1
Kal	katedral	1
noe	strofer	1
lønn	Ølversønn	1
hans	sans	1
tinder	skinner	1
fest	vest	1
hvin	eventyr-sinn	1
vanne	lande	1
strå	små	1
rund	barnemunn	1
slott	vått	1
kull	tryllerull	1
grant	bandt	1
makt	prestedrakt	1
mystikk	butikk	1
glemt	bestemt	1
skjendtselslast	øyekast	1
skred	ned	1
tretter	besetter	1
dravat	hatt	1
herd	sverd	1
forøden	evighetsrøden	1
saker	draker	1
vingefang	betvang	1
bølgefall	hal	1
klippehanget	tanget	1
kongeveier	veier	1
orde	frokostbordet	1
kverner	strandblomststjerner	1
hedningeby	solskinnsfly	1
lang	klokkeklang	1
drømmespinn	syrin	1
tant	bandt	1
april	mil	1
barneøye	fornøyet	1
sant	bandt	1
le	se	1
embedsskrud	englebud	1
triller	filler	1
sådd	lodd	1
hvin	syrin	1
skatter	datter	1
stinn	hermelin	1
lind	marsaftenvind	1
ane	fane	1
åpenbaret	besvaret	1
tornekrans	stans	1
beskytte	hytte	1
født	hestekjøtt	1
drømmespinn	kjerringgrin	1
forteller	overvelder	1
hyener	forener	1
tømme	ømme	1
bedrift	skrift	1
tilrette	slette	1
neger	beger	1
bundet	stundet	1
fått	gudeslott	1
strøm	blåtøyssøm	1
bud	gud	1
lav	grav	1
din	sinn	1
slavinner	danserinner	1
side	blide	1
fund	blund	1
mur	snur	1
mener	tjener	1
drott	mørkekott	1
hornmusikk	prikk	1
rang	betvang	1
såvidt	fritt	1
henrykke	perle-smykke	1
vende	henne	1
grunn	fund	1
stilt	spilt	1
kilde	bryllupsgilde	1
ror	ord	1
grue	due	1
avsted	fred	1
pålandsvind	hjernespinn	1
stange	trange	1
vang	avskjedssang	1
brukt	slukt	1
skipper	glipper	1
trav	av	1
mørkegrått	stått	1
vrenges	flenges	1
trall	bjelkehall	1
stikk	romantikk	1
slutt	bølgesprut	1
sted	ned	1
dom	Rom	1
skjendtselslast	rast	1
kommen	verdensdommen	1
dømmesans	måneglans	1
søvnig-gretten	13	1
dette	spredte	1
blødt	støtt	1
leskedrikk	prikk	1
stake	svake	1
forsoner	fortoner	1
teller	forteller	1
fanger	slanger	1
smerte-stønn	stønn	1
mer	skjer	1
jøder	gløder	1
trinn	blind	1
tilende	kanhende	1
kvinner	gudinner	1
stopp	furutopp	1
tyranni	befri	1
gang	klokkeklang	1
klipperekker	sekker	1
sko	bo	1
stime	strime	1
lyster	silkebryster	1
bygge	betrygge	1
eventyr	myr	1
gnaver	graver	1
bryllupsfeller	feller	1
bisk	fisk	1
fiolin	syrin	1
ørkenbunn	flammemunn	1
ditt	stridt	1
blinde	finne	1
bein	rein	1
Washington	liljebånd	1
engang	stang	1
rød	nød	1
klynger	gynger	1
glatt	skatt	1
full	smilehull	1
gyse	tykke	1
datter	fatter	1
forvilles	spilles	1
klage	drage	1
skjendtselslast	mast	1
gang	solnedgang	1
ditinn	sølvsardin	1
dont	vondt	1
hatt	att	1
lest	pest	1
tyre	ferjemannshyre	1
av	murstensgrav	1
fryser	gyser	1
solmorgenrøden	grøden	1
lede	sprede	1
form	norm	1
når	gård	1
drømmespinn	marsaftenvind	1
fart	åpenbart	1
blåst	grensepost	1
prat	kamerat	1
aks	straks	1
kjempepolyp	kryp	1
havet	avet	1
forsvant	fant	1
muren	luren	1
hård	murstensgård	1
derpå	stå	1
eder	streder	1
kongeskrud	embedsskrud	1
at	smatt	1
elde	trelle	1
natten	atten	1
efemeride	vide	1
plaget	bedraget	1
forårsdage	mage	1
klokkeklang	forårssang	1
bly	solskinnsfly	1
lykke	seiers-smykke	1
stjerneskinn	kanin	1
blomstergrunn	grunn	1
mod	god	1
få	råd	1
hus	brus	1
sande	vande	1
lysestake	svake	1
syrerslaget	hage	1
plage	forårsdage	1
finn	violin	1
folkelarm	gatelarm	1
grå	lå	1
strøm	framtidsdrøm	1
tuer	buer	1
barnemunn	blund	1
sant	forsvant	1
slanger	pranger	1
sognebørn	tørn	1
stemt	gjemt	1
ja	bra	1
stave	grave	1
tritt	slitt	1
omkull	underfull	1
drømme	strømme	1
arbeidervin	tind	1
søyleganger	Hardanger	1
venn	hen	1
ve	varieté	1
prammer	seildugshammer	1
trede	broderkjede	1
tenne	overende	1
apespill	mild	1
losen	rosen	1
lang	betvang	1
kristenskare	broderskare	1
minutt	lut	1
land	kan	1
opprørstrang	tonetrang	1
lide	side	1
alvorsfullt	hullt	1
vekt	projekt	1
prat	fortidsstat	1
rønner	tønner	1
spill	klokkespill	1
stemmer	gjemmer	1
marmortrinn	pålandsvind	1
kanne	granne	1
betrede	askestedet	1
koloss	oss	1
slår	forstår	1
glemmer	skremmer	1
pistil	mild	1
leskedrikker	sikker	1
sankthans	farvesans	1
kjempe-kull	underfull	1
råd	dåd	1
bildet	skille	1
striper	griper	1
vingefang	gang	1
munn	klippegrunn	1
klipper	tripper	1
slått	kott	1
liv	viv	1
kjøkkengang	sang	1
giftgass-ekspert	hvert	1
sol	bol	1
Baal	skral	1
kveget	eget	1
fedrearv	tarv	1
fiolin	marsaftenvind	1
dømmesans	fans	1
smile	hvile	1
tynger	blomsterklynger	1
ditinn	mandolin	1
pileregn	smergelslipestein	1
kaller	kongehaller	1
lempe	kjempe	1
drømmesyn	blomstersyn	1
spill	arbeidshvil	1
trall	fall	1
slå	vrå	1
knekket	paddekvekket	1
flott	smått	1
stagger	vagger	1
vé	le	1
tall	tempelhall	1
finner	renner	1
derover	vover	1
frihetsrigorister	minister	1
spill	mild	1
kjøkemester	forpester	1
treder	leder	1
kristenskarer	farer	1
mast	krasst	1
trille	stille	1
april	vil	1
tankefull	smilehull	1
prise	lise	1
trelle	nelde	1
leskedrikk	skikk	1
forherden	pilgrimsferden	1
berserk	sterk	1
brått	smått	1
glede	kjede	1
pålandsvind	vin	1
løp	bøsseløp	1
forspilles	hildes	1
brudekrans	stans	1
veld	selv	1
helvedånd	hånd	1
hen	penn	1
tvil	morraspill	1
svarer	erfarer	1
brente	regimente	1
flammemunn	ørkenbunn	1
prestinner	rinner	1
bølgefall	bergkrystall	1
tross	oss	1
vande	sanne	1
din	hermelin	1
trygge	betrygge	1
bue	kue	1
hal	kall	1
godnatt	verdensstat	1
gått	stått	1
overende	kanhende	1
skanser	dissonanser	1
kongedømme	tømme	1
gjærer	blærer	1
nordenvind	svin	1
seierssang	folkerang	1
snakk	takk	1
krevet	drevet	1
enser	C.-sentenser	1
till	harpespill	1
drømmeslott	betrådt	1
mett	ætt	1
stål	skål	1
vis	furuflis	1
hammer	dammer	1
bygger	skygger	1
nådebud	embedsskrud	1
troner	toner	1
lærde	påferde	1
klædebon	fiskerånd	1
skyter	gyter	1
sted	fjed	1
sturen	uren	1
pløyet	Evighøye	1
synet	trynet	1
brønn	stønn	1
tordenskrall	bjelkehall	1
baste	faste	1
signal	skral	1
klædebon	skulderband	1
tørste	første	1
færre	dessverre	1
bøte	møte	1
solskinnsvind	spinn	1
kyr	dyr	1
sikker	skikker	1
signal	Baal	1
bud	Gud	1
tynge	gynge	1
luer	gruer	1
telen	sjelen	1
strandpromenaden	tigerstaden	1
parnass	blomsterflass	1
satt	Natt	1
døde	imøde	1
stender	frender	1
